event-name,start_datetime,end_datetime,recurrence_rule,date_description,event-type,dance_focus,dance_style,price_min,price_max,currency,pricing_type,price_category,audience_min,audience_max,audience_size_bucket,age_min,age_max,age_group_label,event-location,region,season,cross_border_potential,user-category,organizer,instagram,event_link,event_link_fit,description,event_date,event_time,weekday,month,country,city,latitude,longitude,region_standardized
Chanderner Geisse – Fasnachtsumzug,2026-02-23 20:26:00,,,,Fasnacht / Umzug / Straßenfest,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Innenstadt Lörrach & Ortsteile,Lörrach (DE),Winter,Ja,Fasnacht- & Brauchtumsfans,Chanderner Geisse,,https://www.fasnacht-loerrach.de,0.9,"Chanderner Geisse – Fasnachtsumzug findet in Innenstadt Lörrach & Ortsteile, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-23,20:26,Monday,2.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Chanderner Hexe – Fasnachtsumzug,2026-02-23 20:26:00,,,,Fasnacht / Umzug / Straßenfest,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Innenstadt Lörrach & Ortsteile,Lörrach (DE),Winter,Ja,Fasnacht- & Brauchtumsfans,Chanderner Hexe,,https://www.fasnacht-loerrach.de,0.9,"Chanderner Hexe – Fasnachtsumzug findet in Innenstadt Lörrach & Ortsteile, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-23,20:26,Monday,2.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Chanderner Werwölf – Fasnachtsumzug,2026-02-23 20:26:00,,,,Fasnacht / Umzug / Straßenfest,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Innenstadt Lörrach & Ortsteile,Lörrach (DE),Winter,Ja,Fasnacht- & Brauchtumsfans,Chanderner Werwölf,,https://www.fasnacht-loerrach.de,0.9,"Chanderner Werwölf – Fasnachtsumzug findet in Innenstadt Lörrach & Ortsteile, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-23,20:26,Monday,2.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Binzemer Narre – Fasnachtsumzug,2026-02-23 20:26:00,,,,Fasnacht / Umzug / Straßenfest,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Innenstadt Lörrach & Ortsteile,Lörrach (DE),Winter,Ja,Fasnacht- & Brauchtumsfans,Binzemer Narre,,https://www.fasnacht-loerrach.de,0.9,"Binzemer Narre – Fasnachtsumzug findet in Innenstadt Lörrach & Ortsteile, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-23,20:26,Monday,2.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Märchenwald-Hexen – Fasnachtsumzug,2026-02-23 20:26:00,,,,Fasnacht / Umzug / Straßenfest,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Innenstadt Lörrach & Ortsteile,Lörrach (DE),Winter,Ja,Fasnacht- & Brauchtumsfans,Märchenwald-Hexen,,https://www.fasnacht-loerrach.de,0.9,"Märchenwald-Hexen – Fasnachtsumzug findet in Innenstadt Lörrach & Ortsteile, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-23,20:26,Monday,2.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Lörracher Weihnachtsmarkt,2025-12-04 20:25:00,,,,Weihnachtsmarkt / Advent,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,"Alter Marktplatz, Senser Platz, Hebelpark, Lörrach",Lörrach (DE),Winter,Ja,Weihnachtsmarkt-Besucher,Stadt Lörrach,https://www.instagram.com/stadt.loerrach/,https://www.loerrach.de/weihnachtsmarkt,0.9,"Lörracher Weihnachtsmarkt findet in Alter Marktplatz, Senser Platz, Hebelpark, Lörrach, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-12-04,20:25,Thursday,12.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
FamilyTour – Abenteuer Baumkronenweg Waldkirch,2025-11-09 12:45:00,,,,Outdoor / Familienevent,Nein,None,15.0,30.0,EUR,paid,mid,,,unknown,6.0,60.0,All Ages,"Baumkronenweg, Waldkirch",Freiburg (DE),Autumn,Nein,Familien & Outdoor-Fans,SWFR Freiburg,https://www.instagram.com/swfr_freiburg/,https://www.swfr.de/,0.3,"FamilyTour – Abenteuer Baumkronenweg Waldkirch findet in Baumkronenweg, Waldkirch, Freiburg statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-11-09,12:45,Sunday,11.0,DE,Freiburg,47.999,7.8421,Freiburg (DE)
Narrenzunft Lörrach 1936 – Zunftabende & Umzüge,2026-02-04 20:26:00,,,,Fasnacht / Vereinsveranstaltungen,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Alte Halle Haagen & Innenstadt Lörrach,Lörrach (DE),Winter,Ja,Fasnacht & Vereinsfreunde,Narrenzunft Lörrach 1936 e.V.,https://www.instagram.com/narrenzunft.loerrach/,https://www.narrenzunft-loerrach.de/,0.3,"Narrenzunft Lörrach 1936 – Zunftabende & Umzüge findet in Alte Halle Haagen & Innenstadt Lörrach, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-04,20:26,Wednesday,2.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Weihnachtsmarkt Weil am Rhein,2025-11-29 20:25:00,,,,Weihnachtsmarkt / Advent,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,"Lindenplatz, Alt-Weil, Weil am Rhein",Weil am Rhein (DE),Autumn,Ja,Weihnachtsmarktbesucher,Stadt Weil am Rhein,https://www.instagram.com/stadt_weilamrhein/,https://www.weil-am-rhein.de/de/Tourismus-Freizeit/Veranstaltungen/Weihnachtsmarkt,0.3,"Weihnachtsmarkt Weil am Rhein findet in Lindenplatz, Alt-Weil, Weil am Rhein, Weil am Rhein statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-11-29,20:25,Saturday,11.0,DE,Weil am Rhein,47.5939,7.62,Lörrach (DE)
Weihnachtsmärkte Südbaden 2025,2025-11-27 20:25:00,,,,Weihnachtsmärkte / Winterevents,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,"Region Südbaden (u.a. Lörrach, Freiburg, Rheinfelden)",Freiburg (DE),Autumn,Ja,Winter- & Weihnachtsmarktbesucher,Tourismus Baden-Württemberg,https://www.instagram.com/visitbawu/,https://www.tourismus-bw.de/,0.9,"Weihnachtsmärkte Südbaden 2025 findet in Region Südbaden (u.a. Lörrach, Freiburg, Rheinfelden), Freiburg statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-11-27,20:25,Thursday,11.0,DE,Freiburg,47.999,7.8421,Freiburg (DE)
Weihnachtsmarkt Freiburg,2025-11-20 20:25:00,,,,Weihnachtsmarkt / Advent,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Innenstadt Freiburg,Freiburg (DE),Autumn,Ja,Weihnachtsmarkt-Besucher,Stadt Freiburg,https://www.instagram.com/freiburg_de/,https://www.freiburg.de/pb/1176329.html,0.3,"Weihnachtsmarkt Freiburg findet in Innenstadt Freiburg, Freiburg statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-11-20,20:25,Thursday,11.0,DE,Freiburg,47.999,7.8421,Freiburg (DE)
Herdermer Weihnachtsmarkt Freiburg,2025-12-18 00:00:00,,,,Weihnachtsmarkt / Advent,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,"Kirchplatz Herdern, Freiburg",Freiburg (DE),Winter,Ja,Stadtteilbewohner & Weihnachtsmarktfreunde,Gemeinde Herdern Freiburg,https://www.instagram.com/freiburg_de/,https://www.freiburg.de/pb/1176329.html,0.3,"Herdermer Weihnachtsmarkt Freiburg findet in Kirchplatz Herdern, Freiburg, Freiburg statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-12-18,00:00,Thursday,12.0,DE,Freiburg,47.999,7.8421,Freiburg (DE)
Basel Fasnacht 2026,2026-02-23 20:26:00,,,,Fasnacht / Karneval,Nein,None,,,CHF,,,300.0,2000.0,large (>500),,,All Ages,Innenstadt Basel,Basel (CH),Winter,Ja,Fasnacht- & Brauchtumsfans,Comité Basler Fasnacht,https://www.instagram.com/baslerfasnacht/,https://www.fasnacht-loerrach.de,0.9,"Basel Fasnacht 2026 findet in Innenstadt Basel, Basel statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-23,20:26,Monday,2.0,CH,Basel,47.5596,7.5886,Basel (CH)
Weihnachtscircus Lörrach,2025-12-20 20:26:00,,,,Circus / Familienunterhaltung,Nein,None,20.0,60.0,EUR,paid,mid,,,unknown,,,All Ages,Lörrach Messegelände,Lörrach (DE),Winter,Ja,Familien & Circusliebhaber,Weihnachtscircus Lörrach,https://www.instagram.com/weihnachtscircus/,https://www.loerrach.de/veranstaltungen,0.9,"Weihnachtscircus Lörrach findet in Lörrach Messegelände, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-12-20,20:26,Saturday,12.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Winterzauber Bad Säckingen,2025-11-28 20:25:00,,,,Weihnachtsmarkt / Winterevent,Nein,None,,,,,,300.0,2000.0,large (>500),,,All Ages,Altstadt Bad Säckingen,unknown,Autumn,Nein,Familien & Weihnachtsmarktbesucher,Stadt Bad Säckingen,https://www.instagram.com/badsaeckingen/,https://www.basel.com/en/events,0.8,"Winterzauber Bad Säckingen findet in Altstadt Bad Säckingen, nan statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-11-28,20:25,Friday,11.0,,,,,Lörrach (DE)
Fasnacht Kinderumzug Riehen,2026-02-24 14:00:00,,,,Fasnacht / Kinderumzug,Nein,None,,,,,,300.0,2000.0,large (>500),4.0,14.0,All Ages,"Innenstadt Riehen, Schweiz",unknown,Winter,Nein,Kinder & Familien,Fasnachtskomitee Riehen,https://www.instagram.com/riehen_kultur/,https://www.fasnacht-loerrach.de,0.9,"Fasnacht Kinderumzug Riehen findet in Innenstadt Riehen, Schweiz, nan statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-24,14:00,Tuesday,2.0,,,,,Basel (CH)
Winterlichter Freiburg,2025-12-01 20:25:00,,,,Weihnachtsmarkt & Lichtinstallation,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Innenstadt Freiburg,Freiburg (DE),Winter,Ja,Weihnachts- & Kulturfreunde,Stadt Freiburg,https://www.instagram.com/freiburg_de/,https://www.freiburg.de/pb/1176329.html,0.3,"Winterlichter Freiburg findet in Innenstadt Freiburg, Freiburg statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-12-01,20:25,Monday,12.0,DE,Freiburg,47.999,7.8421,Freiburg (DE)
Fasnachts-Zunftabend Zänzeler e.V.,2026-02-07 20:00:00,,,,Fasnacht / Vereinsabend,Nein,None,10.0,20.0,EUR,paid,mid,300.0,2000.0,large (>500),16.0,70.0,All Ages,"Zänzeler Zunfthalle, Lörrach",Lörrach (DE),Winter,Ja,Fasnacht- & Vereinsfreunde,Zänzeler Fasnachtsverein Lörrach,https://www.instagram.com/zanzeleclique/,https://www.fasnacht-loerrach.de,0.9,"Fasnachts-Zunftabend Zänzeler e.V. findet in Zänzeler Zunfthalle, Lörrach, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-07,20:00,Saturday,2.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Fasnachts-Seniorennachmittag Zänzeler,2026-02-08 14:00:00,,,,Fasnacht / Seniorennachmittag,Nein,None,,,EUR,,,300.0,2000.0,large (>500),60.0,,40+,"Zänzeler Zunfthalle, Lörrach",Lörrach (DE),Winter,Ja,Senioren & Familien,Zänzeler Fasnachtsverein Lörrach,https://www.instagram.com/zanzeleclique/,https://www.fasnacht-loerrach.de,0.9,"Fasnachts-Seniorennachmittag Zänzeler findet in Zänzeler Zunfthalle, Lörrach, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-08,14:00,Sunday,2.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Schüler-Weihnachtskonzert Musikschule Lörrach,2025-12-18 18:30:00,,,,Schülerkonzert / Weihnachten,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Städtische Musikschule Lörrach,Lörrach (DE),Winter,Ja,Familien & Musikfreunde,Musikschule Lörrach,https://www.instagram.com/musikschule_loerrach/,https://www.loerrach.de/veranstaltungen,0.9,"Schüler-Weihnachtskonzert Musikschule Lörrach findet in Städtische Musikschule Lörrach, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-12-18,18:30,Thursday,12.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Weihnachtsmarkt St. Blasien – Glühwein & Kunsthandwerk,2025-12-06 20:25:00,,,,Weihnachtsmarkt / Kunsthandwerk,Nein,None,,,,,,300.0,2000.0,large (>500),,,All Ages,"St. Blasien, Schwarzwald",unknown,Winter,Nein,Weihnachtsmarkt- & Kunstfreunde,Stadt St. Blasien,https://www.instagram.com/stblasien/,https://www.basel.com/en/events,0.8,"Weihnachtsmarkt St. Blasien – Glühwein & Kunsthandwerk findet in St. Blasien, Schwarzwald, nan statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-12-06,20:25,Saturday,12.0,,,,,Freiburg (DE)
Bad Bellingen Lichterzauber,2025-12-15 20:25:00,,,,Licht- & Winterevent,Nein,None,,,,,,,,unknown,,,All Ages,Kurpark Bad Bellingen,unknown,Winter,Nein,Familien & Winterbesucher,Tourismus Bad Bellingen,https://www.instagram.com/bad_bellingen/,https://www.basel.com/en/events,0.8,"Bad Bellingen Lichterzauber findet in Kurpark Bad Bellingen, nan statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-12-15,20:25,Monday,12.0,,,,,Lörrach (DE)
Basel Tattoo 2026,2026-07-18 00:00:00,,,,Musik / Show / Großveranstaltung,Nein,None,40.0,120.0,CHF,paid,high,,,unknown,,,All Ages,Kaserne Basel,Basel (CH),Summer,Ja,Musik- & Showfans,Basel Tattoo Productions,https://www.instagram.com/baseltattoo/,https://www.basel.com/en/events,0.8,"Basel Tattoo 2026 findet in Kaserne Basel, Basel statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-07-18,00:00,Saturday,7.0,CH,Basel,47.5666,7.5937,Basel (CH)
Weihnachtszauber Weil am Rhein,2025-12-01 20:25:00,,,,Weihnachtsmarkt / Advent,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Innenstadt Weil am Rhein,Weil am Rhein (DE),Winter,Ja,Weihnachtsmarktbesucher,Stadt Weil am Rhein,https://www.instagram.com/stadt_weilamrhein/,https://www.basel.com/en/events,0.8,"Weihnachtszauber Weil am Rhein findet in Innenstadt Weil am Rhein, Weil am Rhein statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-12-01,20:25,Monday,12.0,DE,Weil am Rhein,47.5939,7.62,Lörrach (DE)
Adventskonzert Basel Musikverein,2025-12-05 19:00:00,,,,Konzert / Adventsmusik,Nein,None,20.0,50.0,CHF,paid,mid,,,unknown,30.0,80.0,All Ages,Musikverein Basel,Basel (CH),Winter,Ja,Klassik- & Konzertfreunde,Basler Musikverein,https://www.instagram.com/musikvereinbasel/,https://www.basel.com/en/events,0.8,"Adventskonzert Basel Musikverein findet in Musikverein Basel, Basel statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-12-05,19:00,Friday,12.0,CH,Basel,47.5596,7.5886,Basel (CH)
Weihnachtsmarkt Riehen,2025-11-27 20:25:00,,,,Weihnachtsmarkt / Advent,Nein,None,,,,,,300.0,2000.0,large (>500),,,All Ages,"Innenstadt Riehen, Schweiz",unknown,Autumn,Nein,Weihnachtsmarktbesucher,Stadt Riehen,https://www.instagram.com/riehenkultur/,https://www.basel.com/en/events,0.8,"Weihnachtsmarkt Riehen findet in Innenstadt Riehen, Schweiz, nan statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-11-27,20:25,Thursday,11.0,,,,,Basel (CH)
Weihnachtskonzert der Stadtkapelle Lörrach,2025-12-20 18:00:00,,,,Konzert / Weihnachten,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Stadthalle Lörrach,Lörrach (DE),Winter,Ja,Familien & Musikliebhaber,Stadtkapelle Lörrach,https://www.instagram.com/stadtkapelleloerrach/,https://www.loerrach.de/veranstaltungen,0.9,"Weihnachtskonzert der Stadtkapelle Lörrach findet in Stadthalle Lörrach, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-12-20,18:00,Saturday,12.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Tanz in den Mai Freiburg,2026-04-30 20:00:00,,,,Party / Tanz / Mai-Fest,Ja,None,10.0,20.0,EUR,paid,mid,300.0,2000.0,large (>500),16.0,40.0,All Ages,Innenstadt Freiburg,Freiburg (DE),Spring,Ja,Party- & Tanzfreunde,Stadt Freiburg,https://www.instagram.com/freiburg_de/,https://www.freiburg.de/pb/1176329.html,0.3,"Tanz in den Mai Freiburg findet in Innenstadt Freiburg, Freiburg statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-04-30,20:00,Thursday,4.0,DE,Freiburg,47.999,7.8421,Freiburg (DE)
OpenAir Kino Kleinbasel,2026-07-18 00:00:00,,,,Open-Air Kino / Film,Nein,None,10.0,15.0,CHF,paid,mid,,,unknown,,,All Ages,"Kleinbasel, Basel",Basel (CH),Summer,Ja,Filmfans & Familien,OpenAir Kino Basel,https://www.instagram.com/openairkino_basel/,https://www.basel.com/en/events,0.8,"OpenAir Kino Kleinbasel findet in Kleinbasel, Basel, Basel statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-07-18,00:00,Saturday,7.0,CH,Basel,47.5596,7.5886,Basel (CH)
Weihnachtszauber Müllheim,2025-12-01 20:25:00,,,,Weihnachtsmarkt / Advent,Nein,None,,,,,,300.0,2000.0,large (>500),,,All Ages,Innenstadt Müllheim (Baden),unknown,Winter,Nein,Weihnachtsmarkt-Besucher,Stadt Müllheim,https://www.instagram.com/stadt.muellheim/,https://www.basel.com/en/events,0.8,"Weihnachtszauber Müllheim findet in Innenstadt Müllheim (Baden), nan statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-12-01,20:25,Monday,12.0,,,,,Lörrach (DE)
Seniorenfasnacht Lörrach,2026-02-24 14:00:00,,,,Fasnacht / Seniorennachmittag,Nein,None,,,EUR,,,300.0,2000.0,large (>500),60.0,,40+,Innenstadt Lörrach,Lörrach (DE),Winter,Ja,Senioren & Fasnachtsfreunde,Senioreninitiative Lörrach,https://www.instagram.com/narrenzunft.loerrach/,https://www.fasnacht-loerrach.de,0.9,"Seniorenfasnacht Lörrach findet in Innenstadt Lörrach, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-24,14:00,Tuesday,2.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Fasnacht Zofingen – Gastauftritt Lörracher Cliquen,2026-02-21 00:00:00,,,,Fasnacht / Umzug,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,"Innenstadt Zofingen, Schweiz",Lörrach (DE),Winter,Nein,Fasnachtsfreunde,Fasnachtskomitee Zofingen,https://www.instagram.com/zofingenfasnacht/,https://www.fasnacht-loerrach.de,0.9,"Fasnacht Zofingen – Gastauftritt Lörracher Cliquen findet in Innenstadt Zofingen, Schweiz, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-21,00:00,Saturday,2.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Basel Marathon Expo,2026-04-13 00:00:00,,,,Sportmesse / Marathon Rahmenprogramm,Nein,None,,,CHF,,,,,unknown,16.0,70.0,All Ages,Messeplatz Basel,Basel (CH),Spring,Ja,Sport- & Marathonfans,Basel Marathon,https://www.instagram.com/baselmarathon/,https://www.basel.com/en/events,0.8,"Basel Marathon Expo findet in Messeplatz Basel, Basel statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-04-13,00:00,Monday,4.0,CH,Basel,47.5596,7.5886,Basel (CH)
Kinderweihnachtsmarkt Lörrach,2025-12-13 14:00:00,,,,Weihnachtsmarkt / Familien,Nein,None,,,EUR,,,300.0,2000.0,large (>500),3.0,14.0,All Ages,"Senser Platz & Hebelpark, Lörrach",Lörrach (DE),Winter,Ja,Kinder & Familien,Stadt Lörrach,https://www.instagram.com/stadt.loerrach/,https://www.loerrach.de/veranstaltungen,0.9,"Kinderweihnachtsmarkt Lörrach findet in Senser Platz & Hebelpark, Lörrach, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-12-13,14:00,Saturday,12.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Campus Open Day Universität Freiburg,2026-06-05 00:00:00,,,,Bildung / Tag der offenen Tür,Nein,None,,,EUR,,,,,unknown,16.0,60.0,All Ages,Universität Freiburg,Freiburg (DE),Summer,Ja,Studierende & Familien,Universität Freiburg,https://www.instagram.com/uni_freiburg/,https://www.freiburg.de/pb/1176329.html,0.3,"Campus Open Day Universität Freiburg findet in Universität Freiburg, Freiburg statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-06-05,00:00,Friday,6.0,DE,Freiburg,47.999,7.8421,Freiburg (DE)
Winterlauf Lörrach,2026-01-15 10:00:00,,,,Laufveranstaltung / Sport,Nein,None,10.0,20.0,EUR,paid,mid,,,unknown,16.0,60.0,All Ages,Innenstadt Lörrach,Lörrach (DE),Winter,Ja,Läufer & Sportfreunde,Stadt Lörrach,https://www.instagram.com/laufloerrach/,https://www.loerrach.de/veranstaltungen,0.9,"Winterlauf Lörrach findet in Innenstadt Lörrach, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-01-15,10:00,Thursday,1.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Theater Freiburg – Der Besuch der alten Dame,2025-11-28 20:00:00,,,,Theater / Schauspiel,Nein,None,15.0,40.0,EUR,paid,mid,,,unknown,16.0,80.0,All Ages,Stadttheater Freiburg,Freiburg (DE),Autumn,Ja,Theater- & Kulturfreunde,Theater Freiburg,https://www.instagram.com/theater.freiburg/,https://www.freiburg.de/pb/1176329.html,0.3,"Theater Freiburg – Der Besuch der alten Dame findet in Stadttheater Freiburg, Freiburg statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-11-28,20:00,Friday,11.0,DE,Freiburg,47.9959,7.8522,Freiburg (DE)
Weihnachtskonzert Basel Cathedral Choir,2025-12-13 19:30:00,,,,Konzert / Advent / Klassik,Nein,None,20.0,40.0,CHF,paid,mid,,,unknown,25.0,80.0,All Ages,"Basler Münster, Basel",Basel (CH),Winter,Ja,Klassikfreunde,Basel Cathedral Choir,https://www.instagram.com/baselermuenster/,https://www.basel.com/en/events,0.8,"Weihnachtskonzert Basel Cathedral Choir findet in Basler Münster, Basel, Basel statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-12-13,19:30,Saturday,12.0,CH,Basel,47.5596,7.5886,Basel (CH)
